List,dec
c12,43.3%
c13,5.7%
c18,10.0%
c21,15.8%
c6,74.3%
c3,6.7%
c1,10.0%
c23,7.9%
c5,5.0%
c17,13.3%
c11,73.3%
c2,20.0%
c7,100.0%
c16,6.7%
c15,6.7%
c10,0.0%
c20,10.5%
c14,15.6%
c9,0.0%
c19,64.7%
c22,18.9%
c8,0.0%
c4,0.0%
Total,23.9%
