List,dec
c12,43.3%
c13,97.1%
c18,20.0%
c21,5.3%
c6,91.4%
c3,13.3%
c1,0.0%
c23,28.9%
c5,7.5%
c17,10.0%
c11,31.1%
c2,10.0%
c7,76.7%
c16,20.0%
c15,0.0%
c10,20.0%
c20,2.6%
c14,6.7%
c9,81.8%
c19,0.0%
c22,0.0%
c8,83.3%
c4,0.0%
Total,28.7%
