List,dec
c12,36.7%
c13,0.0%
c18,0.0%
c21,0.0%
c6,37.1%
c3,0.0%
c1,40.0%
c23,0.0%
c5,5.0%
c17,33.3%
c11,0.0%
c2,67.5%
c7,76.7%
c16,0.0%
c15,0.0%
c10,0.0%
c20,0.0%
c14,31.1%
c9,0.0%
c19,94.1%
c22,73.0%
c8,0.0%
c4,0.0%
Total,22.1%
