List,dec
c12,33.3%
c13,28.6%
c18,33.3%
c21,13.2%
c6,97.1%
c3,73.3%
c1,33.3%
c23,21.1%
c5,17.5%
c17,6.7%
c11,17.8%
c2,7.5%
c7,0.0%
c16,26.7%
c15,40.0%
c10,60.0%
c20,18.4%
c14,40.0%
c9,0.0%
c19,100.0%
c22,62.2%
c8,93.3%
c4,10.0%
Total,33.6%
