List,dec
c12,16.7%
c13,11.4%
c18,3.3%
c21,5.3%
c6,97.1%
c3,6.7%
c1,33.3%
c23,7.9%
c5,40.0%
c17,6.7%
c11,17.8%
c2,37.5%
c7,0.0%
c16,6.7%
c15,43.3%
c10,0.0%
c20,5.3%
c14,31.1%
c9,0.0%
c19,100.0%
c22,37.8%
c8,6.7%
c4,0.0%
Total,23.6%
