List,dec
c12,33.3%
c13,28.6%
c18,33.3%
c21,13.2%
c6,97.1%
c3,0.0%
c1,33.3%
c23,21.1%
c5,22.5%
c17,23.3%
c11,4.4%
c2,27.5%
c7,0.0%
c16,6.7%
c15,26.7%
c10,0.0%
c20,18.4%
c14,40.0%
c9,22.7%
c19,100.0%
c22,62.2%
c8,93.3%
c4,0.0%
Total,32.0%
