List,dec
c12,43.3%
c13,97.1%
c18,20.0%
c21,5.3%
c6,91.4%
c3,13.3%
c1,3.3%
c23,28.9%
c5,7.5%
c17,26.7%
c11,42.2%
c2,32.5%
c7,76.7%
c16,20.0%
c15,0.0%
c10,0.0%
c20,2.6%
c14,24.4%
c9,0.0%
c19,0.0%
c22,0.0%
c8,43.3%
c4,20.0%
Total,28.6%
