List,dec
c12,23.3%
c13,0.0%
c18,0.0%
c21,0.0%
c6,51.4%
c3,0.0%
c1,33.3%
c23,0.0%
c5,37.5%
c17,0.0%
c11,48.9%
c2,55.0%
c7,76.7%
c16,16.7%
c15,0.0%
c10,0.0%
c20,2.6%
c14,26.7%
c9,0.0%
c19,0.0%
c22,75.7%
c8,0.0%
c4,10.0%
Total,23.4%
