List,dec
c12,3.3%
c13,40.0%
c18,13.3%
c21,28.9%
c6,97.1%
c3,6.7%
c1,63.3%
c23,21.1%
c5,22.5%
c17,6.7%
c11,20.0%
c2,2.5%
c7,100.0%
c16,3.3%
c15,20.0%
c10,20.0%
c20,7.9%
c14,31.1%
c9,81.8%
c19,0.0%
c22,81.1%
c8,3.3%
c4,0.0%
Total,31.0%
