List,dec
c12,20.0%
c13,0.0%
c18,3.3%
c21,10.5%
c6,82.9%
c3,6.7%
c1,53.3%
c23,7.9%
c5,2.5%
c17,73.3%
c11,17.8%
c2,95.0%
c7,0.0%
c16,3.3%
c15,16.7%
c10,20.0%
c20,7.9%
c14,11.1%
c9,18.2%
c19,0.0%
c22,100.0%
c8,0.0%
c4,10.0%
Total,26.6%
