List,dec
c12,10.0%
c13,5.7%
c18,23.3%
c21,13.2%
c6,97.1%
c3,6.7%
c1,20.0%
c23,13.2%
c5,70.0%
c17,6.7%
c11,73.3%
c2,0.0%
c7,0.0%
c16,3.3%
c15,33.3%
c10,0.0%
c20,5.3%
c14,6.7%
c9,81.8%
c19,58.8%
c22,100.0%
c8,0.0%
c4,0.0%
Total,29.6%
