List,dec
c12,33.3%
c13,28.6%
c18,33.3%
c21,13.2%
c6,97.1%
c3,73.3%
c1,3.3%
c23,26.3%
c5,17.5%
c17,23.3%
c11,13.3%
c2,32.5%
c7,0.0%
c16,3.3%
c15,26.7%
c10,0.0%
c20,18.4%
c14,40.0%
c9,0.0%
c19,100.0%
c22,35.1%
c8,93.3%
c4,20.0%
Total,31.1%
