List,dec
c12,6.7%
c13,0.0%
c18,3.3%
c21,5.3%
c6,97.1%
c3,0.0%
c1,53.3%
c23,15.8%
c5,7.5%
c17,3.3%
c11,73.3%
c2,2.5%
c7,23.3%
c16,3.3%
c15,43.3%
c10,0.0%
c20,2.6%
c14,4.4%
c9,0.0%
c19,0.0%
c22,0.0%
c8,83.3%
c4,20.0%
Total,21.4%
