List,dec
c12,0.0%
c13,0.0%
c18,0.0%
c21,0.0%
c6,65.7%
c3,0.0%
c1,33.3%
c23,10.5%
c5,5.0%
c17,10.0%
c11,0.0%
c2,67.5%
c7,53.3%
c16,10.0%
c15,10.0%
c10,0.0%
c20,0.0%
c14,8.9%
c9,0.0%
c19,0.0%
c22,70.3%
c8,86.7%
c4,40.0%
Total,21.6%
