List,dec
c12,0.0%
c13,40.0%
c18,0.0%
c21,21.1%
c6,74.3%
c3,13.3%
c1,73.3%
c23,36.8%
c5,12.5%
c17,10.0%
c11,31.1%
c2,60.0%
c7,100.0%
c16,30.0%
c15,16.7%
c10,0.0%
c20,47.4%
c14,17.8%
c9,0.0%
c19,17.6%
c22,97.3%
c8,76.7%
c4,0.0%
Total,37.7%
