List,dec
c12,43.3%
c13,97.1%
c18,20.0%
c21,5.3%
c6,91.4%
c3,13.3%
c1,23.3%
c23,13.2%
c5,5.0%
c17,26.7%
c11,31.1%
c2,10.0%
c7,23.3%
c16,3.3%
c15,0.0%
c10,20.0%
c20,2.6%
c14,6.7%
c9,81.8%
c19,100.0%
c22,24.3%
c8,3.3%
c4,0.0%
Total,26.7%
