List,gaussian_mixture,kmeans
c12,40.0%,13.3%
c13,40.0%,45.7%
c18,6.7%,13.3%
c21,10.5%,10.5%
c6,91.4%,2.9%
c3,20.0%,13.3%
c1,10.0%,70.0%
c23,18.4%,2.6%
c5,42.5%,25.0%
c17,0.0%,3.3%
c11,22.2%,22.2%
c2,52.5%,52.5%
c7,76.7%,76.7%
c16,30.0%,30.0%
c15,80.0%,80.0%
c10,0.0%,0.0%
c20,28.9%,34.2%
c14,42.2%,13.3%
c9,100.0%,100.0%
c19,100.0%,100.0%
c22,37.8%,43.2%
c8,6.7%,86.7%
c4,0.0%,0.0%
Total,38.0%,35.9%
