List,gaussian_mixture,kmeans
r31,0.0%,0.0%
r7,76.7%,76.7%
r10,0.0%,0.0%
r21,0.0%,100.0%
r34,37.1%,2.9%
r4,10.0%,0.0%
r33,100.0%,100.0%
r12,40.0%,6.7%
r13,40.0%,17.1%
r6,31.4%,57.1%
r29,7.7%,32.7%
r3,6.7%,13.3%
r24,12.5%,2.5%
r32,100.0%,96.7%
r16,40.0%,36.7%
r28,42.2%,24.4%
r25,3.3%,83.3%
r23,5.6%,11.1%
r18,23.3%,23.3%
r11,22.2%,48.9%
r27,96.0%,96.0%
r5,27.5%,25.0%
r17,6.7%,3.3%
r19,0.0%,0.0%
r8,83.3%,0.0%
r1,0.0%,70.0%
r30,30.0%,30.0%
r22,2.4%,4.8%
r26,60.0%,60.0%
r9,100.0%,100.0%
r14,26.7%,11.1%
r2,30.0%,45.0%
r20,20.0%,47.5%
r15,63.3%,63.3%
Total,35.3%,38.1%
