List,gaussian_mixture,kmeans
r31,83.3%,0.0%
r7,0.0%,100.0%
r10,0.0%,0.0%
r21,0.0%,0.0%
r34,57.1%,48.6%
r4,0.0%,0.0%
r33,0.0%,100.0%
r12,6.7%,40.0%
r13,37.1%,37.1%
r6,97.1%,0.0%
r29,13.5%,13.5%
r3,6.7%,80.0%
r24,2.5%,5.0%
r32,0.0%,100.0%
r16,0.0%,0.0%
r28,33.3%,42.2%
r25,50.0%,23.3%
r23,0.0%,0.0%
r18,23.3%,23.3%
r11,8.9%,20.0%
r27,96.0%,96.0%
r5,5.0%,5.0%
r17,3.3%,0.0%
r19,100.0%,100.0%
r8,83.3%,83.3%
r1,0.0%,20.0%
r30,6.7%,40.0%
r22,14.3%,4.8%
r26,6.7%,20.0%
r9,0.0%,0.0%
r14,55.6%,35.6%
r2,27.5%,52.5%
r20,42.5%,17.5%
r15,6.7%,26.7%
Total,25.7%,34.3%
