List,gaussian_mixture,kmeans
c12,43.3%,40.0%
c13,45.7%,8.6%
c18,20.0%,6.7%
c21,7.9%,15.8%
c6,97.1%,97.1%
c3,80.0%,80.0%
c1,70.0%,3.3%
c23,10.5%,28.9%
c5,2.5%,5.0%
c17,20.0%,20.0%
c11,15.6%,15.6%
c2,50.0%,50.0%
c7,0.0%,0.0%
c16,3.3%,3.3%
c15,13.3%,23.3%
c10,60.0%,0.0%
c20,18.4%,28.9%
c14,64.4%,11.1%
c9,0.0%,0.0%
c19,0.0%,0.0%
c22,2.7%,40.5%
c8,96.7%,93.3%
c4,0.0%,0.0%
Total,31.0%,26.1%
