List,gaussian_mixture,kmeans
c12,33.3%,40.0%
c13,28.6%,17.1%
c18,20.0%,33.3%
c21,13.2%,7.9%
c6,97.1%,97.1%
c3,80.0%,80.0%
c1,16.7%,73.3%
c23,21.1%,18.4%
c5,7.5%,5.0%
c17,0.0%,0.0%
c11,13.3%,8.9%
c2,50.0%,2.5%
c7,0.0%,0.0%
c16,0.0%,80.0%
c15,13.3%,26.7%
c10,0.0%,0.0%
c20,10.5%,34.2%
c14,53.3%,15.6%
c9,0.0%,31.8%
c19,100.0%,100.0%
c22,59.5%,2.7%
c8,96.7%,0.0%
c4,0.0%,0.0%
Total,31.3%,27.1%
