List,gaussian_mixture,kmeans
c12,40.0%,40.0%
c13,94.3%,94.3%
c18,33.3%,30.0%
c21,21.1%,31.6%
c6,97.1%,97.1%
c3,20.0%,13.3%
c1,96.7%,96.7%
c23,2.6%,0.0%
c5,25.0%,55.0%
c17,13.3%,6.7%
c11,22.2%,73.3%
c2,62.5%,32.5%
c7,100.0%,100.0%
c16,33.3%,33.3%
c15,93.3%,0.0%
c10,0.0%,40.0%
c20,18.4%,23.7%
c14,68.9%,64.4%
c9,100.0%,100.0%
c19,100.0%,100.0%
c22,43.2%,43.2%
c8,0.0%,80.0%
c4,0.0%,10.0%
Total,48.6%,51.6%
