List,gaussian_mixture,kmeans
r31,0.0%,50.0%
r7,76.7%,23.3%
r10,0.0%,0.0%
r21,0.0%,0.0%
r34,40.0%,11.4%
r4,0.0%,10.0%
r33,100.0%,100.0%
r12,40.0%,40.0%
r13,54.3%,45.7%
r6,88.6%,88.6%
r29,53.8%,17.3%
r3,6.7%,13.3%
r24,10.0%,15.0%
r32,96.7%,96.7%
r16,36.7%,26.7%
r28,33.3%,42.2%
r25,83.3%,83.3%
r23,11.1%,11.1%
r18,3.3%,6.7%
r11,31.1%,24.4%
r27,96.0%,96.0%
r5,22.5%,12.5%
r17,3.3%,3.3%
r19,0.0%,0.0%
r8,0.0%,3.3%
r1,6.7%,70.0%
r30,30.0%,0.0%
r22,4.8%,2.4%
r26,0.0%,60.0%
r9,100.0%,100.0%
r14,24.4%,28.9%
r2,45.0%,30.0%
r20,47.5%,47.5%
r15,10.0%,70.0%
Total,38.4%,37.1%
