List,gaussian_mixture,kmeans
r31,16.7%,0.0%
r7,73.3%,26.7%
r10,20.0%,40.0%
r21,100.0%,0.0%
r34,22.9%,22.9%
r4,10.0%,10.0%
r33,100.0%,100.0%
r12,6.7%,20.0%
r13,0.0%,54.3%
r6,37.1%,51.4%
r29,13.5%,100.0%
r3,6.7%,13.3%
r24,7.5%,10.0%
r32,100.0%,100.0%
r16,6.7%,33.3%
r28,42.2%,42.2%
r25,3.3%,66.7%
r23,5.6%,5.6%
r18,10.0%,23.3%
r11,0.0%,73.3%
r27,4.0%,96.0%
r5,7.5%,25.0%
r17,0.0%,36.7%
r19,0.0%,82.4%
r8,3.3%,80.0%
r1,20.0%,0.0%
r30,26.7%,3.3%
r22,14.3%,11.9%
r26,0.0%,0.0%
r9,95.5%,95.5%
r14,13.3%,4.4%
r2,95.0%,0.0%
r20,0.0%,70.0%
r15,0.0%,0.0%
Total,24.8%,41.5%
