List,gaussian_mixture,kmeans
r31,0.0%,0.0%
r7,100.0%,100.0%
r10,80.0%,40.0%
r21,100.0%,0.0%
r34,80.0%,40.0%
r4,10.0%,0.0%
r33,0.0%,100.0%
r12,3.3%,40.0%
r13,94.3%,5.7%
r6,97.1%,97.1%
r29,0.0%,100.0%
r3,13.3%,26.7%
r24,12.5%,15.0%
r32,96.7%,96.7%
r16,50.0%,50.0%
r28,57.8%,100.0%
r25,83.3%,83.3%
r23,5.6%,27.8%
r18,6.7%,20.0%
r11,22.2%,22.2%
r27,100.0%,96.0%
r5,42.5%,25.0%
r17,50.0%,40.0%
r19,0.0%,0.0%
r8,80.0%,80.0%
r1,70.0%,70.0%
r30,3.3%,50.0%
r22,4.8%,16.7%
r26,40.0%,40.0%
r9,0.0%,0.0%
r14,44.4%,53.3%
r2,32.5%,55.0%
r20,75.0%,75.0%
r15,0.0%,0.0%
Total,42.8%,52.1%
