List,gaussian_mixture,kmeans
r31,0.0%,16.7%
r7,73.3%,23.3%
r10,0.0%,0.0%
r21,100.0%,100.0%
r34,68.6%,68.6%
r4,10.0%,10.0%
r33,100.0%,100.0%
r12,3.3%,6.7%
r13,40.0%,48.6%
r6,42.9%,54.3%
r29,86.5%,3.8%
r3,13.3%,6.7%
r24,10.0%,10.0%
r32,96.7%,96.7%
r16,33.3%,10.0%
r28,42.2%,33.3%
r25,80.0%,80.0%
r23,16.7%,5.6%
r18,26.7%,13.3%
r11,73.3%,24.4%
r27,0.0%,96.0%
r5,25.0%,12.5%
r17,16.7%,16.7%
r19,0.0%,0.0%
r8,80.0%,80.0%
r1,70.0%,70.0%
r30,26.7%,6.7%
r22,11.9%,2.4%
r26,40.0%,0.0%
r9,0.0%,100.0%
r14,40.0%,42.2%
r2,42.5%,95.0%
r20,22.5%,22.5%
r15,13.3%,13.3%
Total,42.4%,38.2%
