List,gaussian_mixture,kmeans
c12,40.0%,40.0%
c13,40.0%,60.0%
c18,23.3%,23.3%
c21,31.6%,31.6%
c6,45.7%,5.7%
c3,13.3%,20.0%
c1,70.0%,70.0%
c23,23.7%,23.7%
c5,40.0%,40.0%
c17,3.3%,23.3%
c11,24.4%,48.9%
c2,52.5%,42.5%
c7,26.7%,76.7%
c16,3.3%,40.0%
c15,86.7%,90.0%
c10,0.0%,40.0%
c20,28.9%,10.5%
c14,46.7%,46.7%
c9,100.0%,0.0%
c19,100.0%,0.0%
c22,43.2%,37.8%
c8,80.0%,80.0%
c4,0.0%,0.0%
Total,41.1%,39.4%
