List,gaussian_mixture,kmeans
r31,33.3%,0.0%
r7,76.7%,76.7%
r10,40.0%,20.0%
r21,100.0%,75.0%
r34,22.9%,34.3%
r4,0.0%,10.0%
r33,100.0%,100.0%
r12,10.0%,40.0%
r13,40.0%,11.4%
r6,60.0%,40.0%
r29,5.8%,32.7%
r3,20.0%,6.7%
r24,2.5%,15.0%
r32,96.7%,96.7%
r16,33.3%,33.3%
r28,0.0%,75.6%
r25,0.0%,3.3%
r23,0.0%,16.7%
r18,6.7%,23.3%
r11,48.9%,22.2%
r27,96.0%,96.0%
r5,25.0%,25.0%
r17,6.7%,6.7%
r19,0.0%,0.0%
r8,86.7%,0.0%
r1,70.0%,70.0%
r30,3.3%,3.3%
r22,2.4%,7.1%
r26,0.0%,0.0%
r9,100.0%,100.0%
r14,22.2%,26.7%
r2,30.0%,45.0%
r20,47.5%,75.0%
r15,0.0%,43.3%
Total,33.4%,38.2%
