List,gaussian_mixture,kmeans
c12,36.7%,40.0%
c13,8.6%,45.7%
c18,20.0%,10.0%
c21,7.9%,5.3%
c6,97.1%,97.1%
c3,80.0%,0.0%
c1,16.7%,3.3%
c23,23.7%,7.9%
c5,27.5%,27.5%
c17,6.7%,0.0%
c11,11.1%,13.3%
c2,50.0%,32.5%
c7,0.0%,0.0%
c16,0.0%,0.0%
c15,16.7%,26.7%
c10,0.0%,20.0%
c20,34.2%,34.2%
c14,44.4%,53.3%
c9,0.0%,4.5%
c19,0.0%,100.0%
c22,2.7%,0.0%
c8,96.7%,96.7%
c4,0.0%,0.0%
Total,27.0%,27.7%
