List,gaussian_mixture,kmeans
r31,0.0%,33.3%
r7,76.7%,100.0%
r10,0.0%,40.0%
r21,75.0%,75.0%
r34,80.0%,80.0%
r4,0.0%,0.0%
r33,100.0%,100.0%
r12,33.3%,26.7%
r13,94.3%,5.7%
r6,91.4%,91.4%
r29,100.0%,100.0%
r3,13.3%,6.7%
r24,7.5%,15.0%
r32,0.0%,100.0%
r16,46.7%,46.7%
r28,57.8%,100.0%
r25,83.3%,83.3%
r23,5.6%,22.2%
r18,3.3%,20.0%
r11,2.2%,73.3%
r27,96.0%,96.0%
r5,55.0%,27.5%
r17,6.7%,36.7%
r19,0.0%,0.0%
r8,80.0%,80.0%
r1,0.0%,0.0%
r30,16.7%,3.3%
r22,16.7%,21.4%
r26,40.0%,40.0%
r9,0.0%,0.0%
r14,17.8%,68.9%
r2,62.5%,62.5%
r20,20.0%,47.5%
r15,0.0%,0.0%
Total,42.3%,52.2%
