List,gaussian_mixture,kmeans
c12,40.0%,13.3%
c13,45.7%,40.0%
c18,23.3%,20.0%
c21,2.6%,36.8%
c6,74.3%,71.4%
c3,13.3%,13.3%
c1,70.0%,70.0%
c23,21.1%,21.1%
c5,42.5%,25.0%
c17,23.3%,6.7%
c11,17.8%,22.2%
c2,42.5%,55.0%
c7,23.3%,76.7%
c16,40.0%,40.0%
c15,16.7%,20.0%
c10,20.0%,0.0%
c20,7.9%,23.7%
c14,46.7%,15.6%
c9,100.0%,100.0%
c19,100.0%,100.0%
c22,37.8%,2.7%
c8,80.0%,0.0%
c4,0.0%,10.0%
Total,38.3%,33.7%
