List,gaussian_mixture,kmeans
c12,40.0%,40.0%
c13,34.3%,42.9%
c18,16.7%,26.7%
c21,7.9%,5.3%
c6,97.1%,97.1%
c3,73.3%,0.0%
c1,3.3%,70.0%
c23,26.3%,10.5%
c5,27.5%,27.5%
c17,6.7%,0.0%
c11,13.3%,8.9%
c2,50.0%,45.0%
c7,0.0%,0.0%
c16,0.0%,80.0%
c15,23.3%,26.7%
c10,0.0%,0.0%
c20,28.9%,34.2%
c14,57.8%,46.7%
c9,9.1%,0.0%
c19,0.0%,100.0%
c22,37.8%,2.7%
c8,96.7%,0.0%
c4,0.0%,0.0%
Total,30.9%,30.4%
