List,gaussian_mixture,kmeans
r31,0.0%,0.0%
r7,100.0%,100.0%
r10,40.0%,0.0%
r21,75.0%,75.0%
r34,80.0%,80.0%
r4,10.0%,10.0%
r33,100.0%,100.0%
r12,40.0%,23.3%
r13,94.3%,48.6%
r6,97.1%,97.1%
r29,0.0%,100.0%
r3,20.0%,6.7%
r24,12.5%,2.5%
r32,0.0%,96.7%
r16,6.7%,3.3%
r28,57.8%,100.0%
r25,83.3%,83.3%
r23,16.7%,11.1%
r18,16.7%,23.3%
r11,73.3%,73.3%
r27,4.0%,4.0%
r5,40.0%,15.0%
r17,40.0%,36.7%
r19,0.0%,100.0%
r8,83.3%,83.3%
r1,0.0%,0.0%
r30,0.0%,3.3%
r22,23.8%,9.5%
r26,60.0%,60.0%
r9,100.0%,100.0%
r14,57.8%,20.0%
r2,32.5%,32.5%
r20,75.0%,47.5%
r15,0.0%,0.0%
Total,44.7%,49.1%
