List,gaussian_mixture,kmeans
c12,40.0%,20.0%
c13,48.6%,48.6%
c18,36.7%,36.7%
c21,21.1%,36.8%
c6,91.4%,91.4%
c3,20.0%,6.7%
c1,86.7%,70.0%
c23,18.4%,23.7%
c5,15.0%,55.0%
c17,3.3%,43.3%
c11,24.4%,73.3%
c2,52.5%,52.5%
c7,76.7%,76.7%
c16,53.3%,50.0%
c15,80.0%,83.3%
c10,0.0%,0.0%
c20,2.6%,34.2%
c14,8.9%,60.0%
c9,100.0%,100.0%
c19,0.0%,100.0%
c22,43.2%,54.1%
c8,86.7%,3.3%
c4,10.0%,10.0%
Total,41.1%,52.0%
