List,gaussian_mixture,kmeans
c12,40.0%,40.0%
c13,40.0%,57.1%
c18,13.3%,13.3%
c21,7.9%,7.9%
c6,91.4%,91.4%
c3,13.3%,20.0%
c1,70.0%,26.7%
c23,2.6%,21.1%
c5,40.0%,45.0%
c17,16.7%,3.3%
c11,22.2%,48.9%
c2,30.0%,30.0%
c7,23.3%,23.3%
c16,30.0%,23.3%
c15,76.7%,80.0%
c10,0.0%,0.0%
c20,2.6%,31.6%
c14,6.7%,53.3%
c9,100.0%,100.0%
c19,100.0%,100.0%
c22,37.8%,37.8%
c8,80.0%,3.3%
c4,20.0%,0.0%
Total,36.3%,38.7%
