List,gaussian_mixture,kmeans
c12,6.7%,40.0%
c13,14.3%,5.7%
c18,3.3%,16.7%
c21,15.8%,26.3%
c6,97.1%,97.1%
c3,80.0%,73.3%
c1,73.3%,73.3%
c23,7.9%,31.6%
c5,25.0%,5.0%
c17,0.0%,53.3%
c11,15.6%,20.0%
c2,52.5%,17.5%
c7,0.0%,0.0%
c16,73.3%,0.0%
c15,13.3%,26.7%
c10,0.0%,0.0%
c20,23.7%,31.6%
c14,44.4%,44.4%
c9,0.0%,22.7%
c19,100.0%,0.0%
c22,0.0%,0.0%
c8,0.0%,96.7%
c4,10.0%,0.0%
Total,28.0%,30.9%
