List,gaussian_mixture,kmeans
c12,30.0%,33.3%
c13,94.3%,94.3%
c18,20.0%,16.7%
c21,34.2%,31.6%
c6,91.4%,91.4%
c3,6.7%,13.3%
c1,96.7%,96.7%
c23,18.4%,18.4%
c5,27.5%,27.5%
c17,13.3%,3.3%
c11,73.3%,73.3%
c2,95.0%,32.5%
c7,73.3%,26.7%
c16,33.3%,33.3%
c15,0.0%,0.0%
c10,40.0%,0.0%
c20,26.3%,31.6%
c14,17.8%,2.2%
c9,100.0%,100.0%
c19,0.0%,100.0%
c22,43.2%,56.8%
c8,80.0%,3.3%
c4,10.0%,0.0%
Total,47.3%,40.0%
