List,gaussian_mixture,kmeans
r31,0.0%,0.0%
r7,26.7%,26.7%
r10,40.0%,40.0%
r21,0.0%,0.0%
r34,57.1%,57.1%
r4,10.0%,10.0%
r33,100.0%,100.0%
r12,40.0%,43.3%
r13,94.3%,94.3%
r6,51.4%,51.4%
r29,100.0%,100.0%
r3,13.3%,26.7%
r24,2.5%,15.0%
r32,100.0%,100.0%
r16,53.3%,16.7%
r28,42.2%,33.3%
r25,76.7%,76.7%
r23,5.6%,16.7%
r18,20.0%,16.7%
r11,73.3%,73.3%
r27,96.0%,96.0%
r5,25.0%,20.0%
r17,10.0%,20.0%
r19,82.4%,0.0%
r8,80.0%,80.0%
r1,96.7%,0.0%
r30,0.0%,33.3%
r22,7.1%,16.7%
r26,60.0%,40.0%
r9,95.5%,95.5%
r14,37.8%,4.4%
r2,35.0%,0.0%
r20,72.5%,72.5%
r15,0.0%,0.0%
Total,50.9%,44.3%
