List,gaussian_mixture,kmeans
c12,16.7%,40.0%
c13,48.6%,48.6%
c18,3.3%,20.0%
c21,34.2%,7.9%
c6,97.1%,77.1%
c3,0.0%,13.3%
c1,0.0%,70.0%
c23,44.7%,15.8%
c5,45.0%,15.0%
c17,30.0%,20.0%
c11,22.2%,73.3%
c2,55.0%,55.0%
c7,76.7%,76.7%
c16,53.3%,53.3%
c15,80.0%,83.3%
c10,40.0%,80.0%
c20,0.0%,2.6%
c14,46.7%,55.6%
c9,100.0%,100.0%
c19,0.0%,100.0%
c22,56.8%,56.8%
c8,80.0%,80.0%
c4,0.0%,0.0%
Total,42.7%,48.4%
