List,gaussian_mixture,kmeans
r31,0.0%,0.0%
r7,23.3%,76.7%
r10,40.0%,40.0%
r21,0.0%,75.0%
r34,14.3%,60.0%
r4,10.0%,0.0%
r33,100.0%,100.0%
r12,10.0%,40.0%
r13,48.6%,40.0%
r6,91.4%,91.4%
r29,100.0%,100.0%
r3,13.3%,6.7%
r24,15.0%,27.5%
r32,96.7%,100.0%
r16,50.0%,46.7%
r28,42.2%,42.2%
r25,83.3%,0.0%
r23,16.7%,0.0%
r18,20.0%,20.0%
r11,73.3%,73.3%
r27,0.0%,4.0%
r5,42.5%,15.0%
r17,20.0%,40.0%
r19,0.0%,0.0%
r8,80.0%,3.3%
r1,70.0%,10.0%
r30,26.7%,23.3%
r22,9.5%,4.8%
r26,60.0%,40.0%
r9,0.0%,100.0%
r14,57.8%,42.2%
r2,50.0%,52.5%
r20,75.0%,20.0%
r15,0.0%,0.0%
Total,45.7%,41.9%
