List,gaussian_mixture,kmeans
r31,16.7%,0.0%
r7,76.7%,100.0%
r10,20.0%,0.0%
r21,0.0%,100.0%
r34,5.7%,80.0%
r4,10.0%,10.0%
r33,0.0%,100.0%
r12,40.0%,16.7%
r13,48.6%,94.3%
r6,97.1%,97.1%
r29,100.0%,9.6%
r3,26.7%,26.7%
r24,15.0%,10.0%
r32,100.0%,96.7%
r16,50.0%,36.7%
r28,100.0%,42.2%
r25,3.3%,83.3%
r23,5.6%,33.3%
r18,20.0%,16.7%
r11,0.0%,24.4%
r27,100.0%,0.0%
r5,15.0%,0.0%
r17,33.3%,23.3%
r19,0.0%,0.0%
r8,80.0%,80.0%
r1,70.0%,13.3%
r30,3.3%,3.3%
r22,16.7%,2.4%
r26,40.0%,60.0%
r9,0.0%,100.0%
r14,68.9%,6.7%
r2,0.0%,55.0%
r20,20.0%,0.0%
r15,66.7%,0.0%
Total,41.0%,38.6%
