List,gaussian_mixture,kmeans
c12,33.3%,16.7%
c13,42.9%,11.4%
c18,23.3%,23.3%
c21,23.7%,15.8%
c6,97.1%,97.1%
c3,6.7%,6.7%
c1,3.3%,73.3%
c23,18.4%,31.6%
c5,0.0%,27.5%
c17,10.0%,0.0%
c11,8.9%,4.4%
c2,52.5%,5.0%
c7,0.0%,0.0%
c16,0.0%,0.0%
c15,26.7%,26.7%
c10,0.0%,40.0%
c20,28.9%,28.9%
c14,62.2%,2.2%
c9,0.0%,36.4%
c19,100.0%,0.0%
c22,2.7%,0.0%
c8,93.3%,93.3%
c4,0.0%,0.0%
Total,29.3%,23.4%
