List,gaussian_mixture,kmeans
r31,0.0%,16.7%
r7,76.7%,76.7%
r10,0.0%,0.0%
r21,0.0%,75.0%
r34,45.7%,45.7%
r4,10.0%,10.0%
r33,100.0%,100.0%
r12,10.0%,40.0%
r13,54.3%,40.0%
r6,71.4%,71.4%
r29,9.6%,40.4%
r3,0.0%,0.0%
r24,15.0%,5.0%
r32,96.7%,96.7%
r16,33.3%,36.7%
r28,33.3%,33.3%
r25,83.3%,0.0%
r23,0.0%,5.6%
r18,23.3%,23.3%
r11,22.2%,22.2%
r27,96.0%,0.0%
r5,40.0%,25.0%
r17,10.0%,26.7%
r19,0.0%,0.0%
r8,0.0%,80.0%
r1,70.0%,70.0%
r30,0.0%,3.3%
r22,4.8%,4.8%
r26,60.0%,40.0%
r9,100.0%,100.0%
r14,46.7%,48.9%
r2,0.0%,30.0%
r20,75.0%,47.5%
r15,6.7%,43.3%
Total,37.9%,38.9%
