List,gaussian_mixture,kmeans
c12,40.0%,40.0%
c13,17.1%,40.0%
c18,6.7%,6.7%
c21,2.6%,10.5%
c6,45.7%,45.7%
c3,6.7%,13.3%
c1,70.0%,70.0%
c23,26.3%,15.8%
c5,42.5%,42.5%
c17,3.3%,26.7%
c11,42.2%,73.3%
c2,30.0%,30.0%
c7,76.7%,76.7%
c16,36.7%,40.0%
c15,66.7%,76.7%
c10,40.0%,40.0%
c20,2.6%,36.8%
c14,17.8%,37.8%
c9,0.0%,100.0%
c19,100.0%,100.0%
c22,43.2%,45.9%
c8,80.0%,80.0%
c4,0.0%,0.0%
Total,34.3%,45.4%
