List,gaussian_mixture,kmeans
r31,0.0%,0.0%
r7,76.7%,76.7%
r10,0.0%,20.0%
r21,25.0%,100.0%
r34,22.9%,34.3%
r4,10.0%,0.0%
r33,100.0%,100.0%
r12,10.0%,6.7%
r13,14.3%,40.0%
r6,57.1%,94.3%
r29,46.2%,46.2%
r3,20.0%,20.0%
r24,15.0%,15.0%
r32,96.7%,96.7%
r16,33.3%,33.3%
r28,100.0%,75.6%
r25,83.3%,0.0%
r23,11.1%,11.1%
r18,6.7%,13.3%
r11,22.2%,31.1%
r27,100.0%,0.0%
r5,42.5%,25.0%
r17,6.7%,3.3%
r19,0.0%,0.0%
r8,86.7%,3.3%
r1,70.0%,70.0%
r30,3.3%,3.3%
r22,4.8%,0.0%
r26,0.0%,0.0%
r9,100.0%,100.0%
r14,24.4%,11.1%
r2,32.5%,30.0%
r20,47.5%,47.5%
r15,20.0%,76.7%
Total,41.8%,36.9%
