List,gaussian_mixture,kmeans
r31,16.7%,16.7%
r7,100.0%,100.0%
r10,0.0%,20.0%
r21,0.0%,0.0%
r34,65.7%,60.0%
r4,20.0%,0.0%
r33,0.0%,100.0%
r12,3.3%,36.7%
r13,5.7%,37.1%
r6,2.9%,2.9%
r29,13.5%,13.5%
r3,80.0%,6.7%
r24,20.0%,5.0%
r32,100.0%,100.0%
r16,0.0%,0.0%
r28,24.4%,37.8%
r25,3.3%,10.0%
r23,0.0%,0.0%
r18,13.3%,20.0%
r11,6.7%,26.7%
r27,96.0%,96.0%
r5,7.5%,5.0%
r17,3.3%,0.0%
r19,0.0%,100.0%
r8,96.7%,96.7%
r1,16.7%,70.0%
r30,33.3%,16.7%
r22,0.0%,16.7%
r26,0.0%,26.7%
r9,0.0%,0.0%
r14,46.7%,24.4%
r2,0.0%,0.0%
r20,0.0%,40.0%
r15,26.7%,26.7%
Total,23.7%,33.5%
