List,gaussian_mixture,kmeans
r31,16.7%,0.0%
r7,76.7%,76.7%
r10,20.0%,40.0%
r21,0.0%,25.0%
r34,20.0%,17.1%
r4,0.0%,10.0%
r33,100.0%,100.0%
r12,40.0%,3.3%
r13,40.0%,17.1%
r6,2.9%,88.6%
r29,9.6%,34.6%
r3,6.7%,13.3%
r24,2.5%,12.5%
r32,96.7%,96.7%
r16,40.0%,10.0%
r28,33.3%,42.2%
r25,83.3%,83.3%
r23,11.1%,27.8%
r18,6.7%,20.0%
r11,24.4%,31.1%
r27,100.0%,96.0%
r5,17.5%,32.5%
r17,3.3%,10.0%
r19,0.0%,0.0%
r8,83.3%,3.3%
r1,70.0%,70.0%
r30,13.3%,13.3%
r22,14.3%,23.8%
r26,40.0%,40.0%
r9,0.0%,100.0%
r14,20.0%,0.0%
r2,30.0%,32.5%
r20,20.0%,20.0%
r15,53.3%,66.7%
Total,33.7%,37.8%
