List,gaussian_mixture,kmeans
c12,36.7%,40.0%
c13,34.3%,31.4%
c18,10.0%,30.0%
c21,5.3%,23.7%
c6,97.1%,97.1%
c3,73.3%,73.3%
c1,73.3%,70.0%
c23,23.7%,15.8%
c5,7.5%,7.5%
c17,6.7%,53.3%
c11,22.2%,13.3%
c2,50.0%,50.0%
c7,0.0%,0.0%
c16,0.0%,23.3%
c15,13.3%,16.7%
c10,0.0%,0.0%
c20,5.3%,26.3%
c14,44.4%,44.4%
c9,4.5%,0.0%
c19,100.0%,100.0%
c22,59.5%,0.0%
c8,93.3%,0.0%
c4,0.0%,0.0%
Total,33.3%,31.0%
