List,gaussian_mixture,kmeans
c12,16.7%,3.3%
c13,34.3%,22.9%
c18,30.0%,33.3%
c21,13.2%,23.7%
c6,97.1%,97.1%
c3,73.3%,73.3%
c1,73.3%,70.0%
c23,23.7%,10.5%
c5,0.0%,0.0%
c17,6.7%,6.7%
c11,17.8%,4.4%
c2,50.0%,50.0%
c7,0.0%,0.0%
c16,0.0%,0.0%
c15,26.7%,26.7%
c10,0.0%,0.0%
c20,2.6%,26.3%
c14,4.4%,17.8%
c9,0.0%,0.0%
c19,100.0%,100.0%
c22,13.5%,40.5%
c8,93.3%,93.3%
c4,0.0%,0.0%
Total,28.3%,29.7%
