List,gaussian_mixture,kmeans
c12,0.0%,40.0%
c13,14.3%,45.7%
c18,3.3%,10.0%
c21,2.6%,2.6%
c6,97.1%,97.1%
c3,73.3%,6.7%
c1,0.0%,76.7%
c23,36.8%,28.9%
c5,5.0%,7.5%
c17,53.3%,53.3%
c11,2.2%,11.1%
c2,50.0%,50.0%
c7,0.0%,0.0%
c16,0.0%,3.3%
c15,26.7%,26.7%
c10,40.0%,0.0%
c20,26.3%,28.9%
c14,64.4%,2.2%
c9,4.5%,0.0%
c19,100.0%,100.0%
c22,0.0%,37.8%
c8,96.7%,96.7%
c4,0.0%,0.0%
Total,28.7%,32.3%
