List,gaussian_mixture,kmeans
r31,0.0%,0.0%
r7,76.7%,76.7%
r10,60.0%,60.0%
r21,75.0%,0.0%
r34,2.9%,14.3%
r4,20.0%,10.0%
r33,100.0%,100.0%
r12,30.0%,40.0%
r13,94.3%,5.7%
r6,97.1%,97.1%
r29,100.0%,100.0%
r3,26.7%,6.7%
r24,12.5%,15.0%
r32,0.0%,100.0%
r16,3.3%,46.7%
r28,57.8%,57.8%
r25,83.3%,83.3%
r23,22.2%,22.2%
r18,26.7%,20.0%
r11,73.3%,73.3%
r27,96.0%,96.0%
r5,25.0%,25.0%
r17,36.7%,36.7%
r19,0.0%,0.0%
r8,80.0%,83.3%
r1,0.0%,0.0%
r30,3.3%,16.7%
r22,11.9%,14.3%
r26,60.0%,0.0%
r9,100.0%,100.0%
r14,11.1%,55.6%
r2,32.5%,0.0%
r20,75.0%,25.0%
r15,0.0%,0.0%
Total,45.8%,45.0%
