List,dec
r31,0.0%
r7,0.0%
r10,0.0%
r21,62.5%
r34,68.6%
r4,10.0%
r33,100.0%
r12,40.0%
r13,17.1%
r6,97.1%
r29,86.5%
r3,40.0%
r24,10.0%
r32,0.0%
r16,23.3%
r28,0.0%
r25,0.0%
r23,5.6%
r18,13.3%
r11,28.9%
r27,96.0%
r5,12.5%
r17,13.3%
r19,94.1%
r8,80.0%
r1,6.7%
r30,0.0%
r22,2.4%
r26,0.0%
r9,9.1%
r14,17.8%
r2,10.0%
r20,57.5%
r15,10.0%
Total,31.3%
