List,dec
r31,33.3%
r7,100.0%
r10,0.0%
r21,37.5%
r34,0.0%
r4,0.0%
r33,17.1%
r12,6.7%
r13,2.9%
r6,80.0%
r29,84.6%
r3,6.7%
r24,10.0%
r32,0.0%
r16,6.7%
r28,0.0%
r25,3.3%
r23,22.2%
r18,10.0%
r11,33.3%
r27,96.0%
r5,25.0%
r17,23.3%
r19,94.1%
r8,3.3%
r1,0.0%
r30,3.3%
r22,7.1%
r26,0.0%
r9,9.1%
r14,40.0%
r2,10.0%
r20,17.5%
r15,0.0%
Total,23.9%
