List,dec
c12,20.0%
c13,91.4%
c18,20.0%
c21,10.5%
c6,0.0%
c3,0.0%
c1,3.3%
c23,2.6%
c5,10.0%
c17,3.3%
c11,62.2%
c2,90.0%
c7,0.0%
c16,0.0%
c15,36.7%
c10,20.0%
c20,2.6%
c14,8.9%
c9,81.8%
c19,0.0%
c22,97.3%
c8,63.3%
c4,0.0%
Total,29.9%
