List,dec
c12,6.7%
c13,65.7%
c18,10.0%
c21,2.6%
c6,97.1%
c3,26.7%
c1,70.0%
c23,13.2%
c5,42.5%
c17,6.7%
c11,24.4%
c2,32.5%
c7,0.0%
c16,16.7%
c15,3.3%
c10,20.0%
c20,5.3%
c14,6.7%
c9,18.2%
c19,100.0%
c22,97.3%
c8,6.7%
c4,0.0%
Total,29.6%
