List,dec
r31,16.7%
r7,100.0%
r10,0.0%
r21,0.0%
r34,48.6%
r4,10.0%
r33,8.6%
r12,3.3%
r13,40.0%
r6,97.1%
r29,100.0%
r3,6.7%
r24,15.0%
r32,100.0%
r16,20.0%
r28,0.0%
r25,56.7%
r23,0.0%
r18,10.0%
r11,2.2%
r27,96.0%
r5,17.5%
r17,3.3%
r19,0.0%
r8,66.7%
r1,6.7%
r30,36.7%
r22,0.0%
r26,53.3%
r9,18.2%
r14,11.1%
r2,2.5%
r20,50.0%
r15,73.3%
Total,34.2%
