List,dec
c12,0.0%
c13,91.4%
c18,0.0%
c21,7.9%
c6,0.0%
c3,0.0%
c1,0.0%
c23,2.6%
c5,20.0%
c17,16.7%
c11,91.1%
c2,35.0%
c7,0.0%
c16,6.7%
c15,46.7%
c10,0.0%
c20,5.3%
c14,0.0%
c9,4.5%
c19,0.0%
c22,5.4%
c8,0.0%
c4,10.0%
Total,18.0%
