List,dec
c12,10.0%
c13,91.4%
c18,3.3%
c21,7.9%
c6,97.1%
c3,6.7%
c1,0.0%
c23,2.6%
c5,15.0%
c17,6.7%
c11,22.2%
c2,92.5%
c7,100.0%
c16,3.3%
c15,46.7%
c10,60.0%
c20,5.3%
c14,15.6%
c9,0.0%
c19,0.0%
c22,54.1%
c8,6.7%
c4,0.0%
Total,29.9%
