List,dec
c12,10.0%
c13,85.7%
c18,3.3%
c21,34.2%
c6,97.1%
c3,6.7%
c1,0.0%
c23,5.3%
c5,5.0%
c17,3.3%
c11,13.3%
c2,20.0%
c7,76.7%
c16,16.7%
c15,0.0%
c10,0.0%
c20,2.6%
c14,57.8%
c9,18.2%
c19,5.9%
c22,97.3%
c8,3.3%
c4,10.0%
Total,28.4%
