List,dec
r31,0.0%
r7,0.0%
r10,0.0%
r21,75.0%
r34,11.4%
r4,0.0%
r33,0.0%
r12,3.3%
r13,97.1%
r6,97.1%
r29,96.2%
r3,0.0%
r24,2.5%
r32,90.0%
r16,36.7%
r28,57.8%
r25,10.0%
r23,5.6%
r18,13.3%
r11,31.1%
r27,96.0%
r5,5.0%
r17,10.0%
r19,70.6%
r8,3.3%
r1,0.0%
r30,3.3%
r22,2.4%
r26,0.0%
r9,0.0%
r14,2.2%
r2,0.0%
r20,60.0%
r15,16.7%
Total,29.0%
