List,dec
r31,0.0%
r7,100.0%
r10,0.0%
r21,0.0%
r34,2.9%
r4,0.0%
r33,0.0%
r12,6.7%
r13,42.9%
r6,22.9%
r29,94.2%
r3,0.0%
r24,2.5%
r32,96.7%
r16,16.7%
r28,4.4%
r25,6.7%
r23,5.6%
r18,10.0%
r11,31.1%
r27,0.0%
r5,12.5%
r17,3.3%
r19,0.0%
r8,3.3%
r1,80.0%
r30,6.7%
r22,7.1%
r26,0.0%
r9,0.0%
r14,22.2%
r2,2.5%
r20,92.5%
r15,0.0%
Total,24.6%
