List,dec
c12,46.7%
c13,5.7%
c18,10.0%
c21,10.5%
c6,97.1%
c3,6.7%
c1,63.3%
c23,5.3%
c5,12.5%
c17,6.7%
c11,73.3%
c2,12.5%
c7,0.0%
c16,0.0%
c15,0.0%
c10,0.0%
c20,34.2%
c14,8.9%
c9,0.0%
c19,100.0%
c22,0.0%
c8,80.0%
c4,0.0%
Total,26.0%
