List,dec
c12,10.0%
c13,91.4%
c18,3.3%
c21,10.5%
c6,97.1%
c3,6.7%
c1,0.0%
c23,5.3%
c5,2.5%
c17,6.7%
c11,31.1%
c2,32.5%
c7,100.0%
c16,50.0%
c15,33.3%
c10,60.0%
c20,10.5%
c14,4.4%
c9,0.0%
c19,100.0%
c22,54.1%
c8,0.0%
c4,0.0%
Total,29.7%
