List,dec
r31,66.7%
r7,96.7%
r10,40.0%
r21,75.0%
r34,2.9%
r4,10.0%
r33,0.0%
r12,3.3%
r13,51.4%
r6,0.0%
r29,0.0%
r3,13.3%
r24,17.5%
r32,3.3%
r16,0.0%
r28,0.0%
r25,73.3%
r23,5.6%
r18,10.0%
r11,20.0%
r27,76.0%
r5,0.0%
r17,13.3%
r19,76.5%
r8,80.0%
r1,3.3%
r30,13.3%
r22,9.5%
r26,60.0%
r9,0.0%
r14,4.4%
r2,2.5%
r20,0.0%
r15,0.0%
Total,18.8%
